抓取日期,榜單類型,排名,歌名,歌手,專輯,發行日期,語言,YouTube ID,點閱率
2026-08-21,綜藝新歌榜,20,锈,黄霄雲/TF_ING张子墨,天赐的声音第七季 第8期,2026-07-31,華語,PCbm4Vt6Dh4,"244,180"
2026-08-21,綜藝新歌榜,21,Chevrolet’78,王赫野,披荆斩棘2026 初舞台,2026-08-16,未知,rSwDyGOPYuc,"7,827"
2026-08-21,綜藝新歌榜,22,中毒,王铮亮/光泽,天赐的声音第七季 第10期,2026-08-14,未知,2Ac9ccgBQR0,"9,541"
2026-08-21,綜藝新歌榜,23,街角的晚风,曾舜晞/姚晓棠,天赐的声音第七季 第1期,2026-06-12,華語,bLvvnIB9MCY,"914,439"
2026-08-21,綜藝新歌榜,24,迷人的危险,Ghost (王琳凯)/姚晓棠,音你而来3 第9期,2026-06-05,華語,K5t-1v-IZ9k,"651,545"
2026-08-21,綜藝新歌榜,25,小半,王铮亮/谭松韵,天赐的声音第七季 第2期,2026-06-19,華語,AJSvQ8HOzGY,"1,035,318"
2026-08-21,綜藝新歌榜,26,野草,金志文,国乐无双 第10期,2026-08-01,華語,Fa2ZJ7u4Zrk,"19,092"
2026-08-21,綜藝新歌榜,27,周旋,艾热AIR,披荆斩棘2026 初舞台,2026-08-16,未知,6WPWpadfJfI,"612,169"
2026-08-21,綜藝新歌榜,28,借过一下,陈小春,国乐无双 第3期,2026-06-06,華語,RTXUDa2f48w,"2,087,897"
2026-08-21,綜藝新歌榜,29,娱乐天空,宋亚轩,国乐无双 第11期,2026-08-08,華語,vFvH7kQiFyA,"10,938"
2026-08-21,綜藝新歌榜,30,野心家,杨丞琳/黄霄雲,天赐的声音第七季 第7期,2026-07-24,華語,MJZc-Dg5WeQ,"1,685,961"
2026-08-21,綜藝新歌榜,31,小美满,宋亚轩/AGA/黄子弘凡/姚晓棠/周深/吴莫愁/金志文/龚琳娜/陈小春,国乐无双 第12期,2026-08-15,未知,l1oSO3yebNw,99
2026-08-21,綜藝新歌榜,32,锁,张靓颖/曾舜晞,天赐的声音第七季 第2期,2026-06-19,華語,jTPeg10b3KI,"232,605"
2026-08-21,綜藝新歌榜,33,欢喜就好,杨宗纬/岳云鹏,天赐的声音第七季 第9期,2026-08-07,華語,xFylv8r_KPI,"179,918"
2026-08-21,綜藝新歌榜,34,我不难过,刘雨昕/欧阳娜娜,天赐的声音第七季 第6期,2026-07-17,華語,y_sILJY8wus,"373,084"
2026-08-21,綜藝新歌榜,35,无所求必满载而归,张远,歌手2026 第12期,2026-08-08,華語,ucurpb94Xc8,"12,249"
2026-08-21,綜藝新歌榜,36,The Gentlemen (绅士们),弹壳/Vinz-T,说唱巅峰对决2026 第6期,2026-08-01,華語,fUxHPVv5dmw,"366,189"
2026-08-21,綜藝新歌榜,37,他真的对你好吗,付豪,魔力歌先生 第1期,2026-03-13,華語,AHJwzZUHwqc,"2,897,576"
2026-08-21,綜藝新歌榜,38,感官先生,张彬彬,披荆斩棘2026 初舞台,2026-08-16,未知,-,-
2026-08-21,綜藝新歌榜,39,春泥,金志文,国乐无双 第11期,2026-08-08,華語,w1yfCaZzOCc,"43,749"
2026-08-21,綜藝新歌榜,40,信者得爱,黄子弘凡,国乐无双 第12期,2026-08-15,未知,NjyMrgpgasg,"4,262"
2026-08-21,綜藝新歌榜,41,巴拉莱卡 (The Rod),张靓颖/陈楚生,天赐的声音第七季 第1期,2026-06-12,華語,U-ZSLPlaGhA,"261,063"
2026-08-21,綜藝新歌榜,42,孤雏,AGA,国乐无双 第12期,2026-08-15,未知,ZyORtO7kTaw,"10,054,069"
2026-08-21,綜藝新歌榜,43,笼,吉克隽逸/黄子弘凡,天赐的声音第七季 第9期,2026-08-07,華語,aVpfFCgKdNw,"61,674"
2026-08-21,綜藝新歌榜,44,猜不透,赵磊/张予曦,天赐的声音第七季 第9期,2026-08-07,華語,xEJ9ZqMVUhg,"38,728"
2026-08-21,綜藝新歌榜,45,直来直往,姚晓棠,国乐无双 第12期,2026-08-15,未知,y0ASJqPr3m0,"9,328"
2026-08-21,綜藝新歌榜,46,Club Music (俱乐部音乐),那奇沃夫,说唱巅峰对决2026 第8期,2026-08-15,未知,9m4zc4aQGlU,"20,960"
2026-08-21,綜藝新歌榜,47,trust me,姚晓棠/Top Barry,天赐的声音第七季 第8期,2026-07-31,華語,aE9h04yMqBw,"174,313"
2026-08-21,綜藝新歌榜,48,Talk like me (像我这样说),弹壳,说唱巅峰对决2026 第4期,2026-07-18,華語,l-V4WOvSAfk,"405,393"
2026-08-21,綜藝新歌榜,49,一点一滴,张信哲/黄子弘凡,天赐的声音第七季 第8期,2026-07-31,華語,4DGi4BD5ccc,"50,983"
2026-08-21,綜藝新歌榜,50,开始懂了,陈小春,国乐无双 第10期,2026-08-01,華語,p20EtodL7Ug,"246,557"
2026-08-21,綜藝新歌榜,51,Forever (永不凋零),弹壳/BrAnTB白景屹,说唱巅峰对决2026 第3期,2026-07-11,華語,a0DZn9ST0JY,"234,658"
2026-08-21,綜藝新歌榜,52,讨厌,杨丞琳/欧阳娜娜,天赐的声音第七季 第5期,2026-07-10,華語,gw5ED3eAv5k,"160,109"
2026-08-21,綜藝新歌榜,53,奔向你,张睿,披荆斩棘2026 初舞台,2026-08-16,未知,yRX2yEcc61k,"415,863"
2026-08-21,綜藝新歌榜,54,是你没选我啊,欢子/黄霄雲,天赐的声音第七季 第3期,2026-06-26,華語,2vpDf4zVuCI,"339,446"
2026-08-21,綜藝新歌榜,55,笼,阿云嘎,披荆斩棘2026 初舞台,2026-08-16,未知,hUwV1sKmSPE,"10,051"
2026-08-21,綜藝新歌榜,56,失眠,杨丞琳/en (王翊恩),天赐的声音第七季 第4期,2026-07-03,華語,yM3jz8xVEqo,"222,600"
2026-08-21,綜藝新歌榜,57,别错过,杨宗纬/姚晓棠,天赐的声音第七季 第6期,2026-07-17,華語,Tc23na0-Wlw,"186,252"
2026-08-21,綜藝新歌榜,58,Trouble Maker (麻烦你了),那奇沃夫/Yamy郭颖,说唱巅峰对决2026 第3期,2026-07-11,華語,BcR8bAFlFb4,"349,424"
2026-08-21,綜藝新歌榜,59,colt.45 (烈驹45号),弹壳,说唱巅峰对决2026 第1期,2026-06-27,華語,2MFEhEgTmn0,"1,552,666"
2026-08-21,綜藝新歌榜,60,同花顺,宋亚轩,国乐无双 第5期,2026-06-20,華語,WruTIPGb84U,"146,644"
2026-08-21,綜藝新歌榜,61,小rapper,Rapeter,说唱巅峰对决2026 第7期,2026-08-08,華語,i4zgNC3IqZU,"96,407"
2026-08-21,綜藝新歌榜,62,二十二,宋亚轩,国乐无双 第10期,2026-08-01,華語,ZTR3tg6GirY,"55,385"
2026-08-21,綜藝新歌榜,63,依兰爱情故事,岳云鹏/金志文/管乐,天赐的声音第七季 第3期,2026-06-26,華語,mDVbPLkssXI,"93,362"
2026-08-21,綜藝新歌榜,64,是非题,王赫野,音你而来3 第1期,2026-04-10,華語,sc9LdPzku6Y,"1,670,260"
2026-08-21,綜藝新歌榜,65,半壶纱,郁可唯/金晨,天赐的声音第七季 第6期,2026-07-17,華語,vYS19ebfuAE,"196,181"
2026-08-21,綜藝新歌榜,66,不想睡的星期五,郭京飞/黄明昊（Justin）/李小冉/孙怡/唐艺昕/周翊然,不想睡的星期五,2026-08-14,未知,fUpis30f-t4,36
2026-08-21,綜藝新歌榜,67,问爱,Yamy郭颖,说唱巅峰对决2026 第4期,2026-07-18,華語,8tqVS2VpzEI,"253,263"
2026-08-21,綜藝新歌榜,68,手掌,盛宇D-SHINE/加木,说唱巅峰对决2026 第3期,2026-07-11,華語,4W3xtg7jLVo,"72,069"
2026-08-21,綜藝新歌榜,69,无人之岛,罗云熙/姚晓棠,天赐的声音第七季 第5期,2026-07-10,華語,Bv115M-BvQg,"5,235,760"
2026-08-21,綜藝新歌榜,70,别怕我伤心,张远,歌手2026 第11期,2026-08-01,華語,CenC5jcnvjs,"446,923"
2026-08-21,綜藝新歌榜,71,爱错,王铮亮/黄子弘凡,天赐的声音第七季 第6期,2026-07-17,華語,7Oo9x9gGUNQ,"104,281"
2026-08-21,綜藝新歌榜,72,周旋,王以太,披荆斩棘2026 初舞台,2026-08-16,未知,6WPWpadfJfI,"612,169"
2026-08-21,綜藝新歌榜,73,我要找到你,刘惜君,国乐无双 第5期,2026-06-20,華語,DtXgoZG_Q8E,"83,516"
2026-08-21,綜藝新歌榜,74,尕连手,赵骏,魔力歌先生 第9期,2026-05-08,華語,BgY8FqEM5mQ,"19,988"
2026-08-21,綜藝新歌榜,75,傻子,张远,歌手2026 第9期,2026-07-18,華語,y-Rru2nOe-M,"108,915"
2026-08-21,綜藝新歌榜,76,一个人想着一个人,姚晓棠/王栎鑫,天赐的声音第七季 第2期,2026-06-19,華語,7OSCbE5cs3M,"954,242"
2026-08-21,綜藝新歌榜,77,飞回乌鲁木齐,AThree,说唱巅峰对决2026 第8期,2026-08-15,未知,PN-hmI5CqEQ,"28,530"
2026-08-21,綜藝新歌榜,78,Rockstarr (Prod By THE HUB),YEONJUN,스트릿 월드 파이터 : 디렉터스 워 (SDF) Original Vol. 1 (OST),2026-08-18,未知,uM7J2UaWAZ4,"14,932"
2026-08-21,綜藝新歌榜,79,等,余文乐,披荆斩棘2026 初舞台,2026-08-16,未知,TUt3cVD-uic,"67,409"
2026-08-21,綜藝新歌榜,80,了了,翁杰_Winjay/加木,说唱巅峰对决2026 第6期,2026-08-01,華語,vxqsvgq2ySQ,"176,666"
2026-08-21,綜藝新歌榜,81,庙堂之外,胡彦斌,歌手2026 第8期,2026-07-11,未知,g8Ga9SBDi7M,"25,469"
2026-08-21,綜藝新歌榜,82,第三人称,杨丞琳/王栎鑫,天赐的声音第七季 第8期,2026-07-31,華語,RJaoLKOzn0o,"55,264"
2026-08-21,綜藝新歌榜,83,第一次爱的人,姚晓棠/袁一琦,音你而来3 第8期,2026-05-29,華語,EQBkiZKP-DA,"42,879"
2026-08-21,綜藝新歌榜,84,最好的伴,宝石Gem,最好的伴,2026-06-25,華語,zmJGRcO0wKw,"5,736"
2026-08-21,綜藝新歌榜,85,PeterPen (彼得潘),Rapeter/功夫胖KUNGFU-PEN,说唱巅峰对决2026 第3期,2026-07-11,華語,pEUK51Fomt0,"187,236"
2026-08-21,綜藝新歌榜,86,爱，我不要丢下我,锤娜丽莎,国乐无双 第11期,2026-08-08,華語,sYS6Ceyb_z0,"5,717"
2026-08-21,綜藝新歌榜,87,西厢寻他,黄霄雲/刘宇,天赐的声音第七季 第5期,2026-07-10,華語,bEYpckbqqhs,"4,152,003"
2026-08-21,綜藝新歌榜,88,胆小鬼,宋亚轩,国乐无双 第2期,2026-05-30,華語,uS96KF4V_VA,"181,956"
2026-08-21,綜藝新歌榜,89,下个，路口，见,李宇春,国乐无双 第4期,2026-06-13,未知,0CH3FeTGjL4,"847,139"
2026-08-21,綜藝新歌榜,90,我好想你•一 一,王菀之,国乐无双 第4期,2026-06-13,華語,ctWxU3u2JD8,"93,698"
2026-08-21,綜藝新歌榜,91,迟迟,薛之谦,天赐的声音第七季 第1期,2026-06-12,華語,v41tTfBMxvw,"729,737"
2026-08-21,綜藝新歌榜,92,寂寞寂寞不好,Ghost (王琳凯)/张新成,音你而来 - 特别解锁,2026-04-17,華語,2N5Toskbpvo,"20,003"
2026-08-21,綜藝新歌榜,93,月光与吻痕,杨宗纬/欢子/喻言,天赐的声音第七季 第7期,2026-07-24,華語,N5COHYSS51o,"64,757"
2026-08-21,綜藝新歌榜,94,你看你看月亮的脸,张磊,魔力歌先生 第1期,2026-03-13,華語,xgZRTzxcJHU,"43,057"
2026-08-21,綜藝新歌榜,95,一样的月光,曾沛慈,乘风2026 第7期,2026-05-23,華語,J28oOfvNVD8,"9,910,202"
2026-08-21,綜藝新歌榜,96,是你没选我啊,张新成/吉娜·爱丽丝,音你而来3 第9期,2026-06-05,華語,Fv8K_Opd-_o,"22,061"
2026-08-21,綜藝新歌榜,97,忐白门,莫文蔚,国乐无双 第6期,2026-06-27,華語,6vKU1g2Fgm0,"81,539"
2026-08-21,綜藝新歌榜,98,百分之一,辉子,说唱巅峰对决2026 第8期,2026-08-15,未知,UIbCpm_kdKo,"13,876"
2026-08-21,綜藝新歌榜,99,有我呢,陈楚生/姚晓棠,天赐的声音第七季 第3期,2026-06-26,華語,nSz9i_Xq26Y,"278,110"
2026-08-21,綜藝新歌榜,100,Take Me To Your Heart,米卡,披荆斩棘2026 初舞台,2026-08-16,未知,JILUlcWpgIk,"13,295"
